name,label,concept,predicateType,group,limit,attributes,required
B08007_010E,Estimate!!Total!!Male!!Worked outside state of residence,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_010EA,B08007_010M,B08007_010MA",NA
B08007_011E,Estimate!!Total!!Female,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_011EA,B08007_011M,B08007_011MA",NA
B08007_012E,Estimate!!Total!!Female!!Worked in state of residence,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_012EA,B08007_012M,B08007_012MA",NA
B08007_013E,Estimate!!Total!!Female!!Worked in state of residence!!Worked in county of residence,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_013EA,B08007_013M,B08007_013MA",NA
B08007_014E,Estimate!!Total!!Female!!Worked in state of residence!!Worked outside county of residence,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_014EA,B08007_014M,B08007_014MA",NA
B08007_015E,Estimate!!Total!!Female!!Worked outside state of residence,SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL,int,B08007,0,"B08007_015EA,B08007_015M,B08007_015MA",NA
B08011_001E,Estimate!!Total,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_001EA,B08011_001M,B08011_001MA",NA
B08011_002E,Estimate!!Total!!12:00 a.m. to 4:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_002EA,B08011_002M,B08011_002MA",NA
B08011_003E,Estimate!!Total!!5:00 a.m. to 5:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_003EA,B08011_003M,B08011_003MA",NA
B08011_004E,Estimate!!Total!!5:30 a.m. to 5:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_004EA,B08011_004M,B08011_004MA",NA
B08011_005E,Estimate!!Total!!6:00 a.m. to 6:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_005EA,B08011_005M,B08011_005MA",NA
B08011_006E,Estimate!!Total!!6:30 a.m. to 6:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_006EA,B08011_006M,B08011_006MA",NA
B08011_007E,Estimate!!Total!!7:00 a.m. to 7:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_007EA,B08011_007M,B08011_007MA",NA
B08011_008E,Estimate!!Total!!7:30 a.m. to 7:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_008EA,B08011_008M,B08011_008MA",NA
B08011_009E,Estimate!!Total!!8:00 a.m. to 8:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_009EA,B08011_009M,B08011_009MA",NA
B08011_010E,Estimate!!Total!!8:30 a.m. to 8:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_010EA,B08011_010M,B08011_010MA",NA
B08011_011E,Estimate!!Total!!9:00 a.m. to 9:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_011EA,B08011_011M,B08011_011MA",NA
B08011_012E,Estimate!!Total!!10:00 a.m. to 10:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_012EA,B08011_012M,B08011_012MA",NA
B08011_013E,Estimate!!Total!!11:00 a.m. to 11:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_013EA,B08011_013M,B08011_013MA",NA
B08011_014E,Estimate!!Total!!12:00 p.m. to 3:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_014EA,B08011_014M,B08011_014MA",NA
B08011_015E,Estimate!!Total!!4:00 p.m. to 11:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_015EA,B08011_015M,B08011_015MA",NA
B08011_016E,Estimate!!Total!!Male,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_016EA,B08011_016M,B08011_016MA",NA
B08011_017E,Estimate!!Total!!Male!!12:00 a.m. to 4:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_017EA,B08011_017M,B08011_017MA",NA
B08011_018E,Estimate!!Total!!Male!!5:00 a.m. to 5:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_018EA,B08011_018M,B08011_018MA",NA
B08011_019E,Estimate!!Total!!Male!!5:30 a.m. to 5:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_019EA,B08011_019M,B08011_019MA",NA
B08011_020E,Estimate!!Total!!Male!!6:00 a.m. to 6:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_020EA,B08011_020M,B08011_020MA",NA
B08011_021E,Estimate!!Total!!Male!!6:30 a.m. to 6:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_021EA,B08011_021M,B08011_021MA",NA
B08011_022E,Estimate!!Total!!Male!!7:00 a.m. to 7:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_022EA,B08011_022M,B08011_022MA",NA
B08011_023E,Estimate!!Total!!Male!!7:30 a.m. to 7:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_023EA,B08011_023M,B08011_023MA",NA
B08011_024E,Estimate!!Total!!Male!!8:00 a.m. to 8:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_024EA,B08011_024M,B08011_024MA",NA
B08011_025E,Estimate!!Total!!Male!!8:30 a.m. to 8:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_025EA,B08011_025M,B08011_025MA",NA
B08011_026E,Estimate!!Total!!Male!!9:00 a.m. to 9:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_026EA,B08011_026M,B08011_026MA",NA
B08011_027E,Estimate!!Total!!Male!!10:00 a.m. to 10:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_027EA,B08011_027M,B08011_027MA",NA
B08011_028E,Estimate!!Total!!Male!!11:00 a.m. to 11:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_028EA,B08011_028M,B08011_028MA",NA
B08011_029E,Estimate!!Total!!Male!!12:00 p.m. to 3:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_029EA,B08011_029M,B08011_029MA",NA
B08011_030E,Estimate!!Total!!Male!!4:00 p.m. to 11:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_030EA,B08011_030M,B08011_030MA",NA
B08011_031E,Estimate!!Total!!Female,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_031EA,B08011_031M,B08011_031MA",NA
B08011_032E,Estimate!!Total!!Female!!12:00 a.m. to 4:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_032EA,B08011_032M,B08011_032MA",NA
B08011_033E,Estimate!!Total!!Female!!5:00 a.m. to 5:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_033EA,B08011_033M,B08011_033MA",NA
B08011_034E,Estimate!!Total!!Female!!5:30 a.m. to 5:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_034EA,B08011_034M,B08011_034MA",NA
B08011_035E,Estimate!!Total!!Female!!6:00 a.m. to 6:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_035EA,B08011_035M,B08011_035MA",NA
B08011_036E,Estimate!!Total!!Female!!6:30 a.m. to 6:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_036EA,B08011_036M,B08011_036MA",NA
B08011_037E,Estimate!!Total!!Female!!7:00 a.m. to 7:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_037EA,B08011_037M,B08011_037MA",NA
B08011_038E,Estimate!!Total!!Female!!7:30 a.m. to 7:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_038EA,B08011_038M,B08011_038MA",NA
B08011_039E,Estimate!!Total!!Female!!8:00 a.m. to 8:29 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_039EA,B08011_039M,B08011_039MA",NA
B08011_040E,Estimate!!Total!!Female!!8:30 a.m. to 8:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_040EA,B08011_040M,B08011_040MA",NA
B08011_041E,Estimate!!Total!!Female!!9:00 a.m. to 9:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_041EA,B08011_041M,B08011_041MA",NA
B08011_042E,Estimate!!Total!!Female!!10:00 a.m. to 10:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_042EA,B08011_042M,B08011_042MA",NA
B08011_043E,Estimate!!Total!!Female!!11:00 a.m. to 11:59 a.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_043EA,B08011_043M,B08011_043MA",NA
B08011_044E,Estimate!!Total!!Female!!12:00 p.m. to 3:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_044EA,B08011_044M,B08011_044MA",NA
B08011_045E,Estimate!!Total!!Female!!4:00 p.m. to 11:59 p.m.,SEX OF WORKERS BY TIME LEAVING HOME TO GO TO WORK,int,B08011,0,"B08011_045EA,B08011_045M,B08011_045MA",NA
B08013_001E,Estimate!!Aggregate travel time to work (in minutes),AGGREGATE TRAVEL TIME TO WORK (IN MINUTES) OF WORKERS BY SEX,int,B08013,0,"B08013_001EA,B08013_001M,B08013_001MA",NA
B08013_002E,Estimate!!Aggregate travel time to work (in minutes)!!Male,AGGREGATE TRAVEL TIME TO WORK (IN MINUTES) OF WORKERS BY SEX,int,B08013,0,"B08013_002EA,B08013_002M,B08013_002MA",NA
B08013_003E,Estimate!!Aggregate travel time to work (in minutes)!!Female,AGGREGATE TRAVEL TIME TO WORK (IN MINUTES) OF WORKERS BY SEX,int,B08013,0,"B08013_003EA,B08013_003M,B08013_003MA",NA
B08015_001E,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","AGGREGATE NUMBER OF VEHICLES (CAR, TRUCK, OR VAN) USED IN COMMUTING BY WORKERS 16 YEARS AND OVER BY SEX",int,B08015,0,"B08015_001EA,B08015_001M,B08015_001MA",NA
B08015_002E,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","AGGREGATE NUMBER OF VEHICLES (CAR, TRUCK, OR VAN) USED IN COMMUTING BY WORKERS 16 YEARS AND OVER BY SEX",int,B08015,0,"B08015_002EA,B08015_002M,B08015_002MA",NA
B08015_003E,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female","AGGREGATE NUMBER OF VEHICLES (CAR, TRUCK, OR VAN) USED IN COMMUTING BY WORKERS 16 YEARS AND OVER BY SEX",int,B08015,0,"B08015_003EA,B08015_003M,B08015_003MA",NA
B08301_001E,Estimate!!Total,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_001EA,B08301_001M,B08301_001MA",NA
B08301_002E,"Estimate!!Total!!Car, truck, or van",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_002EA,B08301_002M,B08301_002MA",NA
B08301_003E,"Estimate!!Total!!Car, truck, or van!!Drove alone",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_003EA,B08301_003M,B08301_003MA",NA
B08301_004E,"Estimate!!Total!!Car, truck, or van!!Carpooled",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_004EA,B08301_004M,B08301_004MA",NA
B08301_005E,"Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_005EA,B08301_005M,B08301_005MA",NA
B08301_006E,"Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_006EA,B08301_006M,B08301_006MA",NA
B08301_007E,"Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_007EA,B08301_007M,B08301_007MA",NA
B08301_008E,"Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_008EA,B08301_008M,B08301_008MA",NA
B08301_009E,"Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_009EA,B08301_009M,B08301_009MA",NA
B08301_010E,Estimate!!Total!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_010EA,B08301_010M,B08301_010MA",NA
B08301_011E,Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_011EA,B08301_011M,B08301_011MA",NA
B08301_012E,Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico),MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_012EA,B08301_012M,B08301_012MA",NA
B08301_013E,Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_013EA,B08301_013M,B08301_013MA",NA
B08301_014E,Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_014EA,B08301_014M,B08301_014MA",NA
B08301_015E,Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_015EA,B08301_015M,B08301_015MA",NA
B08301_016E,Estimate!!Total!!Taxicab,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_016EA,B08301_016M,B08301_016MA",NA
B08301_017E,Estimate!!Total!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_017EA,B08301_017M,B08301_017MA",NA
B08301_018E,Estimate!!Total!!Bicycle,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_018EA,B08301_018M,B08301_018MA",NA
B08301_019E,Estimate!!Total!!Walked,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_019EA,B08301_019M,B08301_019MA",NA
B08301_020E,Estimate!!Total!!Other means,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_020EA,B08301_020M,B08301_020MA",NA
B08301_021E,Estimate!!Total!!Worked at home,MEANS OF TRANSPORTATION TO WORK,int,B08301,0,"B08301_021EA,B08301_021M,B08301_021MA",NA
B08302_001E,Estimate!!Total,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_001EA,B08302_001M,B08302_001MA",NA
B08302_002E,Estimate!!Total!!12:00 a.m. to 4:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_002EA,B08302_002M,B08302_002MA",NA
B08302_003E,Estimate!!Total!!5:00 a.m. to 5:29 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_003EA,B08302_003M,B08302_003MA",NA
B08302_004E,Estimate!!Total!!5:30 a.m. to 5:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_004EA,B08302_004M,B08302_004MA",NA
B08302_005E,Estimate!!Total!!6:00 a.m. to 6:29 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_005EA,B08302_005M,B08302_005MA",NA
B08302_006E,Estimate!!Total!!6:30 a.m. to 6:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_006EA,B08302_006M,B08302_006MA",NA
B08302_007E,Estimate!!Total!!7:00 a.m. to 7:29 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_007EA,B08302_007M,B08302_007MA",NA
B08302_008E,Estimate!!Total!!7:30 a.m. to 7:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_008EA,B08302_008M,B08302_008MA",NA
B08302_009E,Estimate!!Total!!8:00 a.m. to 8:29 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_009EA,B08302_009M,B08302_009MA",NA
B08302_010E,Estimate!!Total!!8:30 a.m. to 8:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_010EA,B08302_010M,B08302_010MA",NA
B08302_011E,Estimate!!Total!!9:00 a.m. to 9:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_011EA,B08302_011M,B08302_011MA",NA
B08302_012E,Estimate!!Total!!10:00 a.m. to 10:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_012EA,B08302_012M,B08302_012MA",NA
B08302_013E,Estimate!!Total!!11:00 a.m. to 11:59 a.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_013EA,B08302_013M,B08302_013MA",NA
B08302_014E,Estimate!!Total!!12:00 p.m. to 3:59 p.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_014EA,B08302_014M,B08302_014MA",NA
B08302_015E,Estimate!!Total!!4:00 p.m. to 11:59 p.m.,TIME LEAVING HOME TO GO TO WORK,int,B08302,0,"B08302_015EA,B08302_015M,B08302_015MA",NA
B09010_001E,Estimate!!Total,"RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_001EA,B09010_001M,B09010_001MA",NA
B09010_002E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_002EA,B09010_002M,B09010_002MA",NA
B09010_003E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_003EA,B09010_003M,B09010_003MA",NA
B09010_004E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In married-couple family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_004EA,B09010_004M,B09010_004MA",NA
B09010_005E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In male householder, no wife present, family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_005EA,B09010_005M,B09010_005MA",NA
B09010_006E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In female householder, no husband present, family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_006EA,B09010_006M,B09010_006MA",NA
B09010_007E,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In nonfamily households","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_007EA,B09010_007M,B09010_007MA",NA
B09010_008E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_008EA,B09010_008M,B09010_008MA",NA
B09010_009E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_009EA,B09010_009M,B09010_009MA",NA
B09010_010E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In married-couple family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_010EA,B09010_010M,B09010_010MA",NA
B09010_011E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In male householder, no wife present, family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_011EA,B09010_011M,B09010_011MA",NA
B09010_012E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In family households!!In female householder, no husband present, family","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_012EA,B09010_012M,B09010_012MA",NA
B09010_013E,"Estimate!!Total!!Living in household with no Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months!!In nonfamily households","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS",int,B09010,0,"B09010_013EA,B09010_013M,B09010_013MA",NA
B11001_001E,Estimate!!Total,HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_001EA,B11001_001M,B11001_001MA",NA
B11001_002E,Estimate!!Total!!Family households,HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_002EA,B11001_002M,B11001_002MA",NA
B11001_003E,Estimate!!Total!!Family households!!Married-couple family,HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_003EA,B11001_003M,B11001_003MA",NA
B11001_004E,Estimate!!Total!!Family households!!Other family,HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_004EA,B11001_004M,B11001_004MA",NA
B11001_005E,"Estimate!!Total!!Family households!!Other family!!Male householder, no wife present",HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_005EA,B11001_005M,B11001_005MA",NA
B11001_006E,"Estimate!!Total!!Family households!!Other family!!Female householder, no husband present",HOUSEHOLD TYPE (INCLUDING LIVING ALONE),int,B11001,0,"B11001_006EA,B11001_006M,B11001_006MA",NA
